,Id,Date,Market_participation,Producer_merchant_processor_user_longs,Producer_merchant_processor_user_shorts,Swap_dealer_longs,Swap_dealer_shorts,Swap_dealer_spreads,Money_manager_longs,Money_manager_shorts,Money_manager_spreads,Other_reportable_longs,Other_reportable_shorts,Other_reportable_spreads,Total_reportable_longs,Total_reportable_shorts,Non_reportable_longs,Non_reportable_shorts,GOLD,Net_Producer_Pos,Net_Swap_Dealer_Pos,Net_Money_Manager_Pos,Net_Other_Reportable_Pos,Price_Change,Target_Class,SMA_10,SMA_50,Turning_Point,Trader_Cluster,Anomaly_Zscore,Anomaly_IsolationForest,Anomaly,Volatility_10d,Price_Change_Z,Extreme_Event
147,147,2013-10-13,5355.9,3958.1,3799.02,297.56,744.8,134.32,225.64,0.0,0.0,0.0,0.0,0.0,4616.42,4678.34,728.48,667.1600000000001,1324.2,159.08000000000038,-447.24,225.64,0.0,0.0297045101088646,1.0,1340.91,1499.19,0,0,False,False,False,0.031220702686225982,1.3340495234409928,0
148,148,2013-10-20,5221.6,3886.04,3481.9800000000005,252.44,802.02,131.92000000000002,206.4,0.0,0.0,0.0,0.0,0.0,4477.6,4416.12,733.0,795.08,1273.0,404.0599999999995,-549.5799999999999,206.4,0.0,-0.0386648542516236,0.0,1339.89,1490.408,0,0,False,False,False,0.032178176845387665,-1.7539013295877681,1
149,149,2013-10-27,5410.6,3881.62,3417.0800000000004,247.56,765.9,107.44,269.34000000000003,0.0,54.14,0.0,0.0,0.0,4560.9,4344.96,838.9,1055.24,1342.5,464.5399999999995,-518.3399999999999,269.34000000000003,0.0,0.0545954438334641,0.0,1342.02,1482.958,0,0,False,False,False,0.03555396095687285,2.458266206549125,1
150,150,2013-11-03,6236.3,4381.719999999999,4241.3,417.92,667.5600000000001,173.22,454.7,230.02,66.8,0.0,0.0,0.0,5495.36,5379.5,729.54,846.2,1345.2,140.41999999999916,-249.6400000000001,224.68,0.0,0.0020111731843575,1.0,1339.23,1475.3659999999998,1,0,False,False,False,0.033099698897221,0.08326031135544773,0
151,151,2013-11-10,4838.0,3460.0800000000004,3642.06,120.58,385.88,97.04,422.28,153.6,48.5,0.0,18.04,84.82000000000001,4234.32,4430.74,592.28,396.46,1308.1,-181.9799999999996,-265.3,268.68000000000006,-18.04,-0.0275795420755279,1.0,1327.98,1467.056,0,0,False,False,False,0.031347002435212885,-1.2532253395379405,0
152,152,2013-11-17,5450.3,3896.72,3927.54,147.52,543.6600000000001,157.24,387.78,167.1,51.2,0.0,49.94,56.620000000000005,4698.04,4954.1,740.86,485.4,1271.2,-30.820000000000164,-396.1400000000001,220.68000000000004,-49.94,-0.0282088525342097,0.0,1313.9299999999998,1457.634,0,0,False,False,False,0.03199082375409624,-1.2816485929334254,0
153,153,2013-11-24,5839.6,4212.0,4111.42,165.38,476.84,56.9,411.44,224.82,51.18,0.0,-18.6,-28.2,4869.3,4875.56,958.7,953.24,1273.5,100.57999999999991,-311.46,186.61999999999995,18.6,0.0018093140339836,1.0,1304.91,1449.216,0,0,False,False,False,0.030990745173255597,0.07414319959904564,0
154,154,2013-12-01,6044.1,4412.56,4001.16,165.36,552.4,85.7,456.18,228.44,51.18,0.0,0.0,0.0,5171.56,4920.08,861.14,1113.62,1241.4,411.3999999999997,-387.04,227.74,0.0,-0.0252061248527678,1.0,1298.11,1439.88,0,0,False,False,False,0.029550542972079524,-1.1460282666066797,0
155,155,2013-12-08,4646.0,3000.4800000000005,2878.16,144.1,438.36,116.72,42.7,132.04000000000002,66.53999999999999,0.0,0.0,0.0,3371.32,3632.42,1263.48,1003.38,1221.7,122.32000000000062,-294.26,-89.34000000000002,0.0,-0.0158691799581118,0.0,1288.6799999999998,1430.924,0,0,False,False,False,0.029506434141170792,-0.7243185253823187,0
156,156,2013-12-15,5328.1,4016.12,3705.9,-75.3,460.98,24.9,211.36,161.42000000000002,84.0,0.0,0.0,0.0,4261.66,4437.58,1055.24,880.32,1262.4,310.2199999999998,-536.28,49.93999999999997,0.0,0.0333142342637309,1.0,1286.32,1423.0,0,0,False,False,False,0.031444544424416666,1.497085276186118,1
157,157,2013-12-22,5778.7,4083.7,4160.26,0.0,525.4,129.28,416.84,161.38,88.8,0.0,0.0,0.0,4719.4,5065.52,1048.1,702.98,1231.2,-76.5600000000004,-525.4,255.46,0.0,-0.0247148288973384,1.0,1277.02,1414.108,0,0,False,False,False,0.03014365026134695,-1.1238385361791938,0
158,158,2013-12-29,5849.9,4462.96,4098.38,0.0,579.22,123.7,374.46,161.36,84.7,0.0,0.0,0.0,5046.64,5047.76,791.6600000000001,791.9399999999999,1205.1,364.5799999999999,-579.22,213.1,0.0,-0.0211988304093568,1.0,1270.23,1404.966,0,0,False,False,False,0.028559880202166727,-0.965035969682244,0
159,159,2014-01-05,5773.3,4301.4400000000005,4013.68,0.0,531.1600000000001,4.539999999999998,373.18,161.36,84.7,0.0,0.0,0.0,4764.46,4795.84,997.44,967.26,1202.3,287.7600000000002,-531.1600000000001,211.82,0.0,-0.0023234586341381,0.0,1256.21,1395.3339999999998,-1,0,False,False,False,0.019609098219078105,-0.11251641037789908,0
160,160,2014-01-12,4451.2,3221.78,3184.6,0.0,240.0,-20.9,304.34000000000003,137.4,94.68,0.0,0.0,0.0,3600.1,3636.56,839.7,804.24,1229.6,37.18000000000029,-240.0,166.94000000000003,0.0,0.0227064792481077,0.0,1244.65,1386.062,0,0,False,False,False,0.022051048575207618,1.0179784941411445,0
161,161,2014-01-19,5788.1,4466.04,4210.36,0.0,506.44,218.04,361.08,87.6,59.760000000000005,0.0,0.0,0.0,5105.7,5082.58,671.2,695.12,1245.4,255.6800000000003,-506.44,273.48,0.0,0.0128497072218609,1.0,1238.38,1377.754,0,0,False,False,False,0.02191632726652132,0.5727903916735865,0
162,162,2014-01-26,5847.4,4416.96,4344.56,30.08,489.86,111.22,351.82,-15.919999999999998,113.54,0.0,0.0,0.0,5024.64,5044.4800000000005,811.76,792.52,1241.8,72.40000000000055,-459.78,367.74,0.0,-0.00289063754617,0.0,1235.44,1369.142,0,0,False,False,False,0.02029951468886284,-0.1381334483833161,0
163,163,2014-02-02,6313.5,4780.96,4635.52,-10.0,540.3,17.979999999999997,358.46,25.78,83.17999999999999,0.0,0.0,0.0,5231.2,5303.76,1071.3,999.14,1250.8,145.4400000000005,-550.3,332.67999999999995,0.0,0.0072475438879047,0.0,1233.17,1361.184,0,0,False,False,False,0.020489396359147306,0.3197647096636775,0
164,164,2014-02-09,5459.1,3889.8,4090.92,100.44,491.16,194.02,378.92,-12.7,43.4,0.0,0.0,0.0,4606.76,4806.4,841.9399999999999,642.1,1251.7,-201.11999999999944,-390.72,391.62,0.0,0.0007195394947234,0.0,1234.2,1354.146,0,0,False,False,False,0.018737059613283084,0.02492275928056949,0
165,165,2014-02-16,6595.3,5192.82,5015.04,-5.1400000000000015,532.76,253.1,312.26,0.0,58.38,0.0,0.0,0.0,5811.62,5858.88,773.28,726.02,1290.1,177.77999999999977,-537.9,312.26,0.0,0.030678277542542,0.0,1241.04,1347.644,0,0,False,False,False,0.01983472039021247,1.3780304205226324,0
166,166,2014-02-23,6922.8,4829.42,5067.92,214.54,652.12,206.22,374.78,0.0,58.38,0.0,0.0,0.0,5684.14,5985.02,1228.06,927.58,1324.7,-238.5,-437.58,374.78,0.0,0.0268196263855515,0.0,1247.27,1342.64,0,0,False,False,False,0.018912738159346607,1.2037517030996678,0
167,167,2014-03-02,7440.2,5379.56,5472.26,362.22,939.6,165.0,355.3,0.0,58.36,239.24,0.0,0.0,6560.68,6635.62,868.72,794.38,1343.0,-92.70000000000071,-577.3800000000001,355.3,239.24,0.0138144485543896,1.0,1258.45,1337.6659999999997,0,0,False,False,False,0.015868624564801065,0.6163636184923481,0
168,168,2014-03-09,6485.9,4869.04,5057.42,341.36,603.62,102.38,114.18,0.0,58.38,197.26,0.0,0.0,5683.8,5822.18,791.3,653.3199999999999,1337.9,-188.3800000000001,-262.26,114.18,197.26,-0.0037974683544302,0.0,1271.73,1332.198,0,0,False,False,False,0.012881225600510905,-0.17909110528290484,0
169,169,2014-03-16,7240.4,5429.66,5482.219999999999,369.8,749.96,227.56,262.88,0.0,58.36,94.26,0.0,0.0,6443.12,6517.68,786.6800000000001,712.12,1346.7,-52.55999999999949,-380.16,262.88,94.26,0.0065774721578593,0.0,1286.17,1327.218,0,0,False,False,False,0.012178712105263173,0.28950044452477347,0
170,170,2014-03-23,7983.4,5942.62,5715.7,514.6,930.44,205.22,285.0,0.0,155.12,202.46,0.0,0.0,7305.839999999999,7006.3,666.76,965.9,1359.0,226.92000000000007,-415.8399999999999,285.0,202.46,0.0091334372911562,1.0,1299.11,1322.896,1,0,False,False,False,0.011526469073547842,0.40494242336284575,0
171,171,2014-03-30,8431.9,6330.2,5961.1,403.04,1062.44,292.14,405.28,0.0,104.88,176.44,0.0,0.0,7712.76,7420.339999999999,708.3399999999999,1000.36,1311.4,369.09999999999945,-659.4000000000001,405.28,176.44,-0.0350257542310521,1.0,1305.71,1317.4,0,0,False,False,False,0.01824754817920174,-1.5895387950243343,1
172,172,2014-04-06,6539.7,4483.02,4416.62,111.8,693.3399999999999,376.96,351.1,0.0,107.9,156.36,0.0,42.68,5630.4400000000005,5638.12,898.46,890.5799999999999,1279.6,66.39999999999964,-581.54,351.1,156.36,-0.024248894311423,0.0,1309.4900000000002,1315.256,-1,0,False,False,False,0.020435185554126663,-1.1027942700010434,0
173,173,2014-04-13,7907.9,5396.54,5424.36,354.0,619.88,638.62,449.1,0.0,108.88,163.02,0.0,28.48,7139.24,6820.219999999999,758.0600000000001,1076.6799999999998,1308.7,-27.81999999999971,-265.88,449.1,163.02,0.0227414817130353,1.0,1315.28,1313.2579999999998,0,0,False,False,False,0.021344021685843054,1.0195594053057033,0
174,174,2014-04-20,8884.4,5700.84,6294.46,930.92,419.8,701.12,522.5600000000001,0.0,108.86,132.94,159.26,28.46,8126.3,7712.960000000001,747.3,1161.04,1300.0,-593.6199999999999,511.12000000000006,522.5600000000001,-26.319999999999997,-0.0066478184457858,1.0,1320.11,1309.816,0,2,False,False,False,0.021623582271115792,-0.30782918963342726,0
175,175,2014-04-27,8727.2,5553.780000000001,5863.26,899.5600000000001,682.24,698.98,575.86,0.0,108.86,142.94,197.88,28.46,8009.019999999999,7579.88,707.38,1136.72,1280.6,-309.4799999999996,217.32000000000005,575.86,-54.94,-0.014923076923077,0.0,1319.16,1306.452,0,2,False,False,False,0.020130205194798887,-0.681587110494729,0
176,176,2014-05-04,9017.2,5767.12,5886.66,1033.1799999999998,821.9,760.76,302.16,0.0,214.3,150.44,178.5,28.46,8257.039999999999,7890.780000000001,748.96,1115.8200000000002,1296.3,-119.53999999999996,211.27999999999983,302.16,-28.06,0.0122598781821021,0.0,1316.32,1303.888,0,2,False,False,False,0.018380725698591976,0.5461503445779181,0
177,177,2014-05-11,7170.7,4173.1,4487.92,784.0799999999999,939.58,570.3199999999999,309.96,0.0,216.52,198.16,180.26,-14.2,6238.58,6379.9800000000005,920.52,779.9200000000001,1308.6,-314.8199999999997,-155.5,309.96,17.900000000000006,0.0094885443184447,1.0,1312.88,1302.508,0,2,False,False,False,0.018014122860609896,0.4209810842175859,0
178,178,2014-05-18,8280.5,5172.18,5428.32,865.5200000000001,1070.28,517.36,430.28,0.0,141.3,126.16,178.44,17.72,7271.139999999999,7353.26,997.76,916.64,1294.8,-256.1399999999994,-204.75999999999988,430.28,-52.28,-0.0105456212746446,1.0,1308.5700000000002,1300.826,0,2,False,False,False,0.018195925272006863,-0.4838762200965097,0
179,179,2014-05-25,8289.9,4888.2,4887.3,911.78,989.62,598.8199999999999,585.88,0.0,79.25999999999999,144.56,731.3399999999999,124.82,7334.1,7411.360000000001,944.0,867.9399999999999,1294.6,0.8999999999996362,-77.84000000000015,585.88,-586.78,-0.0001544640098857,1.0,1303.36,1298.7759999999998,0,2,False,False,False,0.01791975880332907,-0.014552229156905653,0
180,180,2014-06-01,8856.1,5651.54,5619.4400000000005,1004.64,877.72,665.58,635.78,0.0,102.04,144.54000000000002,531.9399999999999,87.2,8292.119999999999,7884.339999999999,552.38,961.36,1265.5,32.099999999999454,126.91999999999996,635.78,-387.3999999999999,-0.0224779854781399,1.0,1294.0099999999998,1296.5459999999998,0,2,False,False,False,0.01817267868673814,-1.0228099159921442,0
181,181,2014-06-08,6521.0,4512.84,3977.56,416.7600000000001,494.56000000000006,477.2600000000001,202.52,0.0,126.22,112.14,619.04,72.22,5920.9800000000005,5767.26,588.62,743.14,1244.3,535.2800000000002,-77.80000000000001,202.52,-506.9,-0.0167522718293164,0.0,1287.3,1294.1,-1,1,False,False,False,0.015800084383841555,-0.7642039963457573,0
182,182,2014-06-15,7851.0,5111.84,4709.92,525.04,584.28,769.7,414.82,0.0,80.84,204.06,794.6,77.2,7184.52,7016.960000000001,655.08,823.4399999999999,1259.8,401.9200000000001,-59.24000000000001,414.82,-590.54,0.0124568030217793,0.0,1285.32,1293.8,0,1,False,False,False,0.015112631679876448,0.5550445946905488,0
183,183,2014-06-22,7821.4,4970.66,4933.96,929.58,628.8,534.52,400.02,0.0,93.44,202.6,727.08,77.2,7209.219999999999,6995.4,600.78,815.2,1271.7,36.69999999999982,300.78,400.02,-524.48,0.0094459438006033,0.0,1281.62,1294.366,0,2,False,False,False,0.013212773258204505,0.4190570016019541,0
184,184,2014-06-29,7939.8,5281.4800000000005,4940.96,726.3199999999999,643.12,503.64,395.4,0.0,93.44,294.46,752.0,77.2,7373.139999999999,7010.76,555.46,918.24,1320.9,340.52000000000044,83.19999999999993,395.4,-457.54,0.0386883698985609,0.0,1283.71,1295.866,0,1,False,False,False,0.018471536854634832,1.739811925367255,1
185,185,2014-07-06,6208.2,4283.38,3899.14,352.73999999999995,327.78000000000003,447.9,-150.7,0.0,93.48,363.98,514.6600000000001,59.8,5451.76,5343.54,745.64,853.6600000000001,1326.6,384.2399999999998,24.959999999999923,-150.7,-150.68000000000006,0.004315239609357,1.0,1288.31,1296.59,1,1,False,False,False,0.017519545112422357,0.18732510629778482,0
186,186,2014-07-13,7016.4,4630.9400000000005,4269.3,555.64,598.36,530.78,91.5,0.0,106.1,329.76,603.54,65.58,6311.3,6173.86,694.1,831.74,1316.5,361.6400000000003,-42.72000000000003,91.5,-273.78,-0.0076134479119552,1.0,1290.3300000000002,1296.226,0,1,False,False,False,0.01756430267135551,-0.3514425296382489,0
187,187,2014-07-20,7300.5,4554.46,4577.4800000000005,594.2,631.48,552.4,220.48,0.0,41.48,418.28,496.78,105.26,6487.36,6405.06,802.3399999999999,884.4399999999999,1297.1,-23.02000000000044,-37.27999999999997,220.48,-78.5,-0.01473604253703,0.0,1289.1799999999998,1295.688,0,0,False,False,False,0.018032748625086078,-0.6731395697381072,0
188,188,2014-07-27,7197.6,4670.32,4784.14,578.4,138.21999999999997,635.28,117.08,0.0,95.24,348.3,384.2,306.66,6752.4800000000005,6344.32,434.52,842.4799999999999,1306.3,-113.82000000000062,440.18,117.08,-35.89999999999998,0.0070927453550226,1.0,1290.3300000000002,1296.15,0,2,False,False,False,0.017828245800035097,0.31277312408829466,0
189,189,2014-08-03,7670.5,4733.54,5059.36,624.8199999999999,80.9,718.3199999999999,198.98,0.0,73.8,420.06000000000006,489.46,280.3,7050.44,6702.94,609.26,956.56,1298.3,-325.8199999999997,543.92,198.98,-69.39999999999998,-0.0061241674959809,1.0,1290.7,1295.692,0,2,False,False,False,0.01797155356235785,-0.2841781229273887,0
190,190,2014-08-10,5936.1,3494.0800000000004,3545.62,533.64,111.88,692.04,148.3,0.0,77.24,90.8,737.22,338.78000000000003,5375.26,5503.780000000001,549.8399999999999,421.52,1284.0,-51.53999999999951,421.76,148.3,-646.4200000000001,-0.0110144034506661,0.0,1292.55,1293.91,0,1,False,False,False,0.016666196238465648,-0.5050490997023181,0
191,191,2014-08-17,6552.5,3906.58,4094.28,528.96,97.92,729.0,152.68,0.0,77.24,194.0,652.5,310.46,5899.3,5962.42,642.2,579.28,1308.8,-187.69999999999985,431.04,152.68,-458.5,0.0193146417445482,1.0,1299.0,1291.674,0,2,False,False,False,0.016153841628801898,0.8647837466044175,0
192,192,2014-08-24,6648.3,4138.82,4155.3,537.9399999999999,242.2,610.1600000000001,223.3,0.0,63.4,316.24,719.12,341.8,6232.06,6133.0,405.24,504.3,1295.1,-16.480000000000473,295.73999999999995,223.3,-402.88,-0.0104676039119804,1.0,1302.53,1289.342,0,2,False,False,False,0.01662655154343485,-0.4803525105543277,0
193,193,2014-08-31,7201.5,4391.4400000000005,4369.56,718.48,233.84,644.64,237.04,60.120000000000005,143.14,391.0,755.9,320.62,6846.8,6529.04,343.5,661.46,1283.8,21.88000000000102,484.64,176.92000000000002,-364.9,-0.0087251949656397,1.0,1303.74,1287.744,0,1,False,False,False,0.016822266681101768,-0.401655374161362,0
194,194,2014-09-07,5349.3,3014.6800000000003,3263.74,418.8,-14.579999999999997,629.86,8.779999999999998,40.14,80.02000000000001,362.22,612.02,118.84,4632.56,4731.02,705.3399999999999,607.28,1264.3,-249.05999999999997,433.38,-31.360000000000003,-249.8,-0.0151892818195981,1.0,1298.08,1286.842,0,1,False,False,False,0.011086352960047612,-0.6936104435325863,0
195,195,2014-09-14,6386.0,3710.06,4026.6,708.36,234.18,575.62,73.14,40.12,115.24,326.48,653.3,187.2,5695.5,5833.280000000001,678.9,541.92,1247.3,-316.54,474.18,33.02,-326.81999999999994,-0.0134461757494265,1.0,1290.15,1285.468,0,2,False,False,False,0.010972310457337178,-0.6148818210471516,0
196,196,2014-09-21,6610.6,3998.46,4161.4800000000005,728.46,319.44,598.24,355.52,40.12,30.48,237.94,653.22,203.42,6151.9,6008.0,447.1,591.8,1235.7,-163.02000000000044,409.02,315.4,-415.28,-0.0093000881904914,1.0,1282.07,1284.462,0,2,False,False,False,0.01101120971993247,-0.427620834578999,0
197,197,2014-09-28,7080.8,4305.32,4564.4,813.86,370.48,601.04,731.28,40.12,39.64,206.66,653.1,206.1,6903.280000000001,6476.4800000000005,165.71999999999997,593.52,1221.0,-259.0799999999999,443.38,691.16,-446.44000000000005,-0.0118960912842923,1.0,1274.46,1282.398,0,2,False,False,False,0.010802951424977468,-0.5448711563122893,0
198,198,2014-10-05,7115.9,4117.46,4366.36,816.98,420.52,594.3,643.46,40.12,90.22,214.52,653.0600000000001,215.4,6692.56,6380.56,411.54,724.54,1210.5,-248.89999999999964,396.46,603.34,-438.5400000000001,-0.0085995085995086,0.0,1264.88,1281.148,0,2,False,False,False,0.009785553929445218,-0.3959786602539132,0
199,199,2014-10-12,5158.6,3021.44,3179.0,548.1,269.28000000000003,382.88,299.4,40.14,75.26,268.38,419.52,-84.96000000000001,4511.1,4282.12,635.7,866.28,1211.7,-157.55999999999997,278.82,259.26,-151.14,0.0009913258983891,0.0,1256.22,1278.532,0,2,False,False,False,0.010152162526429129,0.0371981850489878,0
200,200,2014-10-19,6317.5,3988.16,3813.38,785.9,561.0600000000001,522.92,361.22,40.14,97.8,176.76,497.22,145.04000000000002,6078.42,5677.76,227.48,629.54,1233.6,174.77999999999977,224.83999999999992,321.08,-320.46,0.0180737806387718,0.0,1251.1799999999998,1276.3,0,2,False,False,False,0.012674834319160519,0.8087393743053112,0
201,201,2014-10-26,6189.9,3463.2,3687.82,687.78,474.74,507.84,323.0,40.14,90.3,189.02,582.6,113.96,5375.7,5497.780000000001,802.4,681.92,1251.0,-224.6199999999999,213.04,282.86,-393.58,0.0141050583657589,1.0,1245.4,1275.158,1,2,False,False,False,0.01168169010107662,0.6294892168259049,0
202,202,2014-11-02,6680.9,4032.74,4104.12,771.0,512.04,517.48,240.54,40.12,135.38,193.2,621.14,125.06,6016.4,6055.9400000000005,652.7,614.5600000000001,1229.2,-71.37999999999965,258.96000000000004,200.42,-427.94,-0.0174260591526778,1.0,1238.81,1274.318,0,2,False,False,False,0.012272579287939268,-0.794636078893189,0
203,203,2014-11-09,5150.1,3200.46,3203.36,535.6800000000001,313.54,406.38,106.18,-20.0,120.44,-30.14,320.68,149.8,4489.58,4495.2,649.12,644.5,1167.7,-2.899999999999636,222.14000000000004,126.18,-350.82,-0.0500325414904002,1.0,1227.2,1272.202,0,1,False,False,False,0.0188187309594961,-2.26733098970365,1
204,204,2014-11-16,6495.0,4161.66,4301.9,511.66,362.88,498.14,447.54,0.0,22.079999999999995,59.17999999999999,611.46,175.32,5876.6,5972.6,606.8,512.2,1163.0,-140.23999999999978,148.78000000000003,447.54,-552.2800000000001,-0.0040250064228826,0.0,1217.0700000000002,1270.634,-1,2,False,False,False,0.018759748258721485,-0.18936802359487562,0
205,205,2014-11-23,6614.0,4371.06,4350.02,438.16,403.82,476.58,414.12,0.0,54.760000000000005,96.56,669.24,113.9,5965.9400000000005,6068.52,636.26,535.48,1197.1,21.039999999999964,34.34000000000003,414.12,-572.6800000000001,0.0293207222699913,0.0,1212.05,1270.142,0,2,False,False,False,0.022012449101260444,1.3167154733804693,0
206,206,2014-11-30,6721.0,4124.04,4661.04,517.22,99.7,670.72,427.56000000000006,0.0,54.760000000000005,57.5,420.48,107.54,5959.96,6015.66,749.24,695.3399999999999,1197.1,-537.0,417.52,427.56000000000006,-362.98,0.0,0.0,1208.19,1268.836,0,2,False,False,False,0.02195434038966437,-0.007575752550017037,0
207,207,2014-12-07,5633.4,3682.6,3835.34,275.08000000000004,104.06,394.46,325.6,0.0,54.78,7.1800000000000015,289.5,115.18,4856.08,4795.12,765.52,828.28,1199.2,-152.74000000000024,171.02000000000004,325.6,-282.32,0.0017542394119123,0.0,1206.01,1268.196,0,2,False,False,False,0.021759722823223537,0.07165571521483227,0
208,208,2014-12-14,6318.9,4165.0,4334.3,350.74,134.84,464.7,355.76,0.0,54.78,26.68,355.96,126.0,5544.86,5472.38,762.64,836.5200000000001,1231.5,-169.30000000000018,215.9,355.76,-329.28,0.0269346230820546,1.0,1208.11,1268.724,0,2,False,False,False,0.023331387049750196,1.2089456104934808,0
209,209,2014-12-21,6557.6,4254.4400000000005,4438.6,325.14,253.56,607.9399999999999,364.72,0.0,54.78,61.86,355.9,167.48,5836.9400000000005,5879.46,709.26,668.14,1193.9,-184.15999999999983,71.57999999999998,364.72,-294.04,-0.0305318717011773,1.0,1206.33,1268.5559999999998,0,2,False,False,False,0.02550642824829558,-1.3865694019147266,0
210,210,2014-12-28,6635.9,4739.0,4463.719999999999,336.62,186.7,570.72,361.7,0.0,54.760000000000005,5.059999999999999,387.46,220.1,6288.58,5884.66,335.92,741.04,1177.9,275.28000000000065,149.92000000000002,361.7,-382.4,-0.0134014574084931,0.0,1200.76,1267.522,-1,2,False,False,False,0.024798336675074164,-0.6128620854488619,0
211,211,2015-01-04,6543.1,4501.719999999999,4387.16,335.62,195.8,567.3399999999999,361.7,0.0,54.760000000000005,20.06,373.94,197.6,6039.42,5777.82,492.48,755.08,1200.4,114.55999999999948,139.82,361.7,-353.88,0.0191017913235418,0.0,1195.7,1266.622,0,2,False,False,False,0.025257167391667716,0.8551702063110095,0
212,212,2015-01-11,4747.0,3454.88,3415.74,262.48,4.360000000000002,281.22,-24.820000000000004,0.0,54.8,177.36,139.42,100.9,4308.219999999999,3997.82,428.18,738.58,1219.4,39.13999999999987,258.12,-24.820000000000004,37.94,0.0158280573142286,0.0,1194.72,1266.174,0,1,False,False,False,0.02545663041267351,0.7073096868926046,0
213,213,2015-01-18,6178.6,4201.219999999999,4289.04,299.4,26.54,555.48,116.38,0.0,54.78,333.4,504.9,6.7600000000000025,5568.4400000000005,5438.5,599.5600000000001,729.5,1234.4,-87.82000000000062,272.86,116.38,-171.5,0.0123011317041168,0.0,1201.39,1265.846,0,2,False,False,False,0.01872268157045411,0.5480135891712721,0
214,214,2015-01-25,6215.1,4340.84,4244.06,223.62,78.82000000000001,503.84,144.04000000000002,0.0,54.78,279.7,405.74,52.66,5600.280000000001,5340.9,604.22,863.6,1294.2,96.78000000000064,144.79999999999995,144.04000000000002,-126.04000000000002,0.0484445884640309,1.0,1214.51,1266.696,1,0,False,False,False,0.022630131846959705,2.18045845943082,1
215,215,2015-02-01,6900.6,4941.219999999999,5073.24,259.98,66.3,533.58,236.52,0.0,54.760000000000005,274.42,357.84000000000003,113.58,6415.06,6200.280000000001,474.94,689.3199999999999,1291.7,-132.02000000000044,193.68,236.52,-83.42000000000007,-0.0019316952557564,1.0,1223.97,1266.7279999999998,0,2,False,False,False,0.021963259996721763,-0.09482213941641078,0
216,216,2015-02-08,6467.1,4784.92,4460.62,264.8,401.58,384.42,377.18,0.0,-6.56,287.68,352.2,126.86,6220.3,5719.14,236.4,736.76,1259.7,324.3000000000002,-136.78000000000003,377.18,-64.51999999999998,-0.0247735542308585,1.0,1230.23,1265.428,0,0,False,False,False,0.02422753497897004,-1.1264909075363654,0
217,217,2015-02-15,7002.8,5089.68,4753.04,291.22,263.2,453.0,318.94,0.0,13.84,308.78000000000003,460.46,153.42000000000002,6629.68,6096.9400000000005,362.52,894.6600000000001,1231.6,336.6400000000003,28.019999999999985,318.94,-151.68,-0.0223068984678892,1.0,1233.47,1263.2,0,0,False,False,False,0.025772355167833366,-1.0150826497788705,0
218,218,2015-02-22,7641.1,5388.56,5145.96,273.86,170.86,531.36,381.38,0.0,13.84,409.32,569.52,159.72,7158.82,6591.06,471.48,1038.64,1208.1,242.59999999999943,103.00000000000004,381.38,-160.2,-0.0190808704124715,1.0,1231.13,1260.604,0,2,False,False,False,0.025117057168920803,-0.8693768036180585,0
219,219,2015-03-01,8116.7,5556.08,5723.54,355.94,221.34,560.98,585.0,0.0,13.84,382.26,544.46,205.98,7660.88,7270.160000000001,444.82,835.54,1196.9,-167.46000000000004,134.6,585.0,-162.20000000000005,-0.0092707557321412,0.0,1231.43,1257.608,0,2,False,False,False,0.023228034844856946,-0.4262960132846786,0
220,220,2015-03-08,6927.8,4714.32,4454.16,387.82,293.14,521.96,268.46,0.0,13.84,235.88,422.88,220.08,6363.18,5927.06,552.8199999999999,989.94,1204.4,260.15999999999985,94.68,268.46,-187.0,0.0062661876514329,1.0,1234.0800000000002,1254.516,0,0,False,False,False,0.02274873352116909,0.275441058919171,0
221,221,2015-03-15,7598.6,5064.88,4900.719999999999,368.98,323.02,542.54,348.94,0.0,13.84,255.0,515.8399999999999,274.48,6869.460000000001,6571.44,717.3399999999999,1016.56,1160.1,164.16000000000076,45.96000000000004,348.94,-260.8399999999999,-0.0367818000664232,1.0,1230.0500000000002,1251.49,0,2,False,False,False,0.02496212660480331,-1.6688518511864532,1
222,222,2015-03-22,7902.9,5279.3,5188.4,308.34000000000003,279.74,467.7600000000001,636.2,0.0,13.84,89.58,514.92,398.3,7194.139999999999,6863.9800000000005,696.96,1028.3200000000002,1148.2,90.90000000000056,28.600000000000023,636.2,-425.34,-0.0102577364020342,0.0,1222.9299999999998,1248.862,-1,2,False,False,False,0.02410922009938589,-0.4708736955554871,0
223,223,2015-03-29,8215.7,5356.4800000000005,5422.68,390.02,287.92,491.02,677.58,0.0,34.56,210.58,514.1800000000001,368.2,7529.219999999999,7119.56,674.6800000000001,1085.54,1191.4,-66.19999999999982,102.10000000000002,677.58,-303.6,0.03762410729838,1.0,1218.63,1246.5159999999998,0,2,False,False,False,0.02732944070235228,1.6917437498793682,1
224,224,2015-04-05,8241.1,5130.0,5161.96,252.62,360.62,543.28,978.42,0.0,28.56,224.82,535.3,362.08,7520.8,6993.02,708.7,1237.6799999999998,1183.1,-31.96000000000004,-108.00000000000004,978.42,-310.48,-0.0069665939231158,0.0,1207.52,1244.178,0,2,False,False,False,0.020443174451363046,-0.32222691025513167,0
